,Systemic Crisis,Banking Crisis,Gold Standard,exch_usd,Domestic_Debt_In_Default,Sovereign External Debt Default,Weighted GDP,Inflation,Independence,Currency Crises,Inflation Crises
1487,0.0,0.0,1.0,-0.2998219721506835,0.0,0.0,0.0,0.22773894546422221,1.0,0.0,1.0
5735,0.0,0.0,0.0,-0.27399390877491625,0.0,0.0,0.0,-0.23365388807070497,1.0,0.0,0.0
3723,0.0,0.0,0.0,3.247707397604208,1.0,1.0,2.62,0.0806649942603965,1.0,1.0,0.0
4767,0.0,0.0,0.0,0.9352774810410198,0.0,0.0,0.0,-0.1882895596980248,1.0,0.0,0.0
6038,0.0,0.0,0.0,-0.05995677920290589,0.0,0.0,0.0,-0.11796093684879493,1.0,0.0,0.0
2363,0.0,0.0,0.0,-0.30979665585964633,0.0,0.0,0.0,-0.08788697618301003,1.0,0.0,0.0
2090,0.0,0.0,0.0,-0.27639626652156796,0.0,0.0,0.0,-0.11205841010265702,1.0,0.0,0.0
5124,0.0,0.0,0.0,-0.3006225274820544,0.0,0.0,0.0,-0.2780424813043016,1.0,0.0,0.0
390,0.0,0.0,1.0,-0.3057028569513107,0.0,0.0,0.0,-0.39464873967056985,0.0,0.0,0.0
666,0.0,0.0,0.0,-0.2912981358969769,0.0,0.0,0.0,-0.15187426791302414,1.0,0.0,0.0
3862,0.0,0.0,0.0,-0.27825411619812307,0.0,0.0,0.0,-0.1789550375684322,0.0,0.0,0.0
4665,0.0,0.0,0.0,-0.2705104406313755,0.0,0.0,0.0,-0.0702085743182789,1.0,0.0,0.0
5922,0.0,0.0,0.0,-0.293660433462747,0.0,0.0,0.0,-0.9171576356885662,1.0,0.0,0.0
5918,0.0,0.0,0.0,-0.2937157736658784,0.0,0.0,0.0,0.03324584855908042,1.0,1.0,0.0
1713,0.0,0.0,0.0,-0.2544242294425655,0.0,0.0,0.0,-0.1246494207154211,1.0,0.0,0.0
6453,0.0,0.0,1.0,-0.2619286220186434,0.0,0.0,0.0,-0.21640288350184633,1.0,0.0,0.0
1912,0.0,0.0,0.0,-0.06282261115078333,0.0,0.0,0.0,0.20954824740510317,1.0,0.0,1.0
5540,0.0,0.0,0.0,-0.30780529056134837,0.0,0.0,0.0,-0.11925532195451478,1.0,0.0,0.0
3881,0.0,0.0,0.0,-0.2848079773975449,0.0,0.0,0.0,-0.16121307680801258,1.0,0.0,0.0
5685,0.0,0.0,0.0,-0.005871612821066861,0.0,0.0,0.0,-0.08006919172323824,1.0,0.0,0.0
1486,0.0,0.0,1.0,-0.29985754799555375,0.0,0.0,0.0,-0.061302134799915114,1.0,0.0,0.0
2236,0.0,0.0,1.0,-0.3097908948176528,0.0,0.0,0.0,-0.19926003758741384,0.0,0.0,0.0
4353,0.0,0.0,1.0,-0.30783394888082716,0.0,0.0,0.0,-0.21890035610324138,0.0,0.0,0.0
303,0.0,0.0,0.0,-0.3098770894156829,0.0,0.0,0.0,0.05184711264035715,1.0,1.0,0.0
1067,0.0,0.0,0.0,-0.12992260744763823,0.0,1.0,0.7,-0.14848292649037492,1.0,0.0,0.0
5614,0.0,0.0,0.0,-0.2845537521605156,0.0,0.0,0.0,0.05550317958927913,1.0,0.0,0.0
6210,0.0,0.0,1.0,-0.3078571720017841,0.0,0.0,0.0,-0.1533417003166126,1.0,0.0,0.0
3753,0.0,0.0,0.0,1.8632141013955963,0.0,0.0,0.0,-0.13783552865484672,1.0,0.0,0.0
4429,0.0,0.0,0.0,-0.3031463372102214,0.0,0.0,0.0,0.004824256861220346,1.0,1.0,0.0
695,0.0,0.0,0.0,-0.30172590571133306,0.0,0.0,0.0,-0.16864836932611915,1.0,0.0,0.0
3199,0.0,0.0,1.0,-0.2796672678138006,0.0,0.0,0.0,-0.1847872486452609,0.0,0.0,0.0
4872,0.0,0.0,0.0,-0.30987708941608116,0.0,0.0,0.0,0.02701485260215015,1.0,1.0,0.0
4213,0.0,0.0,1.0,-0.29868866764966145,0.0,0.0,0.0,-0.183669840983223,1.0,0.0,0.0
174,0.0,0.0,0.0,-0.3098770894160807,0.0,1.0,1.06,0.27623215768735604,1.0,0.0,1.0
5062,0.0,0.0,0.0,-0.2704837587477229,0.0,0.0,0.0,-0.12582409310851012,1.0,0.0,0.0
3226,0.0,0.0,0.0,-0.27706924292036267,0.0,0.0,0.0,0.8699307015372864,0.0,0.0,1.0
702,0.0,0.0,0.0,-0.300040160160047,0.0,0.0,0.0,-0.2287055470578021,1.0,0.0,0.0
4442,0.0,1.0,0.0,-0.2948471843545422,0.0,0.0,0.0,0.08674942257407918,1.0,0.0,0.0
5824,0.0,0.0,1.0,-0.2729839500677677,0.0,0.0,0.0,-0.24484960411467474,1.0,0.0,0.0
633,1.0,1.0,1.0,-0.3081671601918625,0.0,0.0,0.0,0.21049576622773514,1.0,0.0,1.0
3131,0.0,0.0,0.0,-0.29111774877244057,0.0,0.0,0.0,-0.35123257172227534,0.0,0.0,0.0
6319,0.0,0.0,0.0,-0.30469775024637924,0.0,0.0,0.0,0.0056319619173396725,1.0,1.0,0.0
1100,0.0,0.0,0.0,-0.26157709924288897,0.0,0.0,0.0,0.17022013583350906,1.0,0.0,0.0
5159,0.0,0.0,1.0,-0.3004273544442248,0.0,0.0,0.0,-0.38138631977833176,1.0,0.0,0.0
5240,0.0,0.0,0.0,-0.024979399100852867,0.0,0.0,0.0,-0.16643516740550054,1.0,0.0,0.0
740,0.0,0.0,0.0,-0.29965061516455876,0.0,0.0,0.0,-0.143786975591577,1.0,0.0,0.0
4507,0.0,0.0,0.0,-0.30987708941608116,0.0,0.0,0.0,-0.07994842294240201,1.0,0.0,0.0
3925,0.0,0.0,0.0,-0.26298664355028417,0.0,0.0,0.0,-0.19925519954635298,0.0,0.0,0.0
920,0.0,0.0,0.0,1.6458061605320164,1.0,1.0,0.0,2.3106192461058663,1.0,1.0,1.0
3505,0.0,0.0,1.0,-0.25738987139966213,0.0,0.0,0.0,-0.2393342228419316,1.0,0.0,0.0
407,0.0,0.0,1.0,-0.3058066198321821,0.0,0.0,0.0,-0.2313449367197888,0.0,0.0,0.0
5554,0.0,0.0,1.0,-0.3078364194256098,0.0,0.0,0.0,-0.28739340852193895,1.0,0.0,0.0
5761,0.0,0.0,0.0,-0.2742113167157897,0.0,0.0,0.0,-0.15541700209548653,1.0,1.0,0.0
2539,0.0,0.0,0.0,-0.2987784140344909,0.0,0.0,0.0,-0.20253630260289698,1.0,0.0,0.0
6118,1.0,1.0,0.0,-0.30048111349869533,0.0,0.0,0.0,-0.11071692675126203,1.0,0.0,0.0
5194,0.0,0.0,0.0,-0.28863227399355706,0.0,0.0,0.0,0.0007958400589603183,1.0,0.0,0.0
4880,0.0,0.0,0.0,-0.30987708941608116,0.0,1.0,0.16,0.6056376495226171,1.0,1.0,1.0
6657,0.0,1.0,0.0,-0.30517554387290124,1.0,1.0,0.12,1.821927180295378,1.0,1.0,1.0
465,0.0,0.0,0.0,-0.29989510027625005,0.0,0.0,0.0,-0.07732537065648275,1.0,0.0,0.0
6552,0.0,0.0,0.0,-0.2939074879410123,0.0,0.0,0.0,-0.19407463838640554,1.0,0.0,0.0
5884,0.0,0.0,0.0,-0.23461935424690614,0.0,0.0,0.0,-0.08716873438292859,1.0,0.0,0.0
5789,0.0,0.0,1.0,-0.2728643757002873,0.0,0.0,0.0,-0.21550746392971398,1.0,0.0,0.0
2282,0.0,0.0,0.0,-0.30455183886913734,0.0,0.0,0.0,-0.10224566615894416,1.0,0.0,0.0
954,0.0,0.0,0.0,-0.30498541074642826,0.0,0.0,0.0,-0.5233790992059546,0.0,0.0,0.0
1301,0.0,0.0,0.0,-0.3098770783500723,0.0,1.0,0.38,0.021473655308813507,1.0,0.0,0.0
1306,0.0,0.0,0.0,-0.3098770786567598,0.0,1.0,0.38,-0.3483979099472144,1.0,0.0,0.0
6194,0.0,0.0,1.0,-0.30783740764352285,0.0,0.0,0.0,-0.2393342228419316,1.0,0.0,0.0
1791,0.0,0.0,0.0,-0.2267729040172003,0.0,0.0,0.0,-0.19083444013765152,1.0,0.0,0.0
5677,0.0,0.0,0.0,-0.15724683274378015,0.0,1.0,0.22,0.021607507548351106,1.0,0.0,0.0
3742,0.0,0.0,0.0,3.223298415151596,0.0,0.0,0.0,-0.07897367890163393,1.0,0.0,0.0
972,0.0,0.0,0.0,-0.29112565451574507,0.0,0.0,0.0,-0.9259514411594808,1.0,1.0,0.0
167,0.0,0.0,0.0,-0.30987708941608083,0.0,1.0,1.06,-0.3777612103217139,1.0,0.0,0.0
4365,0.0,0.0,1.0,-0.3078542073480449,0.0,0.0,0.0,-0.2213879572714307,0.0,0.0,0.0
3875,0.0,0.0,0.0,-0.2792423341111842,0.0,0.0,0.0,-0.22710943439796574,1.0,0.0,0.0
3625,0.0,0.0,0.0,-0.30237353654545707,0.0,0.0,0.0,-0.19357932145665968,1.0,0.0,0.0
527,0.0,0.0,0.0,-0.30987702943007195,0.0,1.0,0.86,-0.7948479539965632,1.0,0.0,0.0
1290,0.0,0.0,0.0,-0.2993822151793713,0.0,0.0,0.0,-0.2202438828413107,1.0,0.0,0.0
2764,0.0,0.0,0.0,-0.30223957559692055,0.0,0.0,0.0,-0.1877799857375522,1.0,0.0,0.0
4796,0.0,0.0,0.0,4.631212475889876,0.0,0.0,0.0,0.137870257364931,1.0,1.0,0.0
2852,0.0,0.0,0.0,1.2494319556031726,0.0,0.0,0.0,0.043533020453754685,1.0,0.0,0.0
4670,0.0,0.0,0.0,-0.2663955012413887,0.0,0.0,0.0,-0.14201027493459423,1.0,0.0,0.0
1602,0.0,0.0,0.0,-0.2443088308844711,0.0,0.0,0.0,-0.18856234069259134,1.0,0.0,0.0
1827,0.0,0.0,0.0,-0.29999491028546926,0.0,0.0,0.0,-0.28661464042876383,1.0,0.0,0.0
3971,0.0,0.0,0.0,-0.06496210293256081,0.0,0.0,0.0,-0.0988293204373619,1.0,0.0,0.0
4772,0.0,0.0,0.0,0.9352774810410198,0.0,1.0,0.0,-0.21112137589169747,1.0,0.0,0.0
6485,1.0,1.0,1.0,-0.2774765021025995,0.0,0.0,0.0,-0.4536518941925939,1.0,0.0,0.0
6562,0.0,1.0,0.0,-0.2939134172484907,0.0,0.0,0.0,-0.2459384485718761,1.0,0.0,0.0
690,0.0,0.0,0.0,-0.3019234013517565,0.0,0.0,0.0,-0.2102756296301757,1.0,0.0,0.0
2234,0.0,0.0,1.0,-0.30979052916374505,0.0,0.0,0.0,-0.2393342228419316,0.0,0.0,0.0
2200,0.0,0.0,0.0,-0.30979088318321024,0.0,0.0,0.0,-0.2393342228419316,0.0,0.0,0.0
1193,0.0,0.0,0.0,-0.2999919456317301,0.0,0.0,0.0,0.04988614867273216,1.0,0.0,0.0
3225,0.0,0.0,0.0,-0.27706924292036267,0.0,0.0,0.0,0.5994581701421937,0.0,0.0,1.0
4192,0.0,0.0,0.0,-0.29870122379432923,0.0,0.0,0.0,-0.237488241526012,1.0,0.0,0.0
4071,0.0,0.0,0.0,-0.30987708941608116,0.0,0.0,0.0,-0.1087882390755429,1.0,1.0,0.0
4216,0.0,0.0,1.0,-0.29865727728799213,0.0,0.0,0.0,-0.28852581875963035,1.0,0.0,0.0
782,0.0,0.0,1.0,-0.299609702942958,0.0,0.0,0.0,-0.21253135867819592,1.0,0.0,0.0
16,0.0,0.0,0.0,-0.3050161443235245,0.0,0.0,0.0,0.2192925639597715,0.0,0.0,1.0
1319,0.0,0.0,0.0,-0.30987707883225546,0.0,0.0,0.0,-0.12114544780713293,1.0,0.0,0.0
2665,0.0,0.0,1.0,-0.2683620548883805,0.0,0.0,0.0,-0.13071208912573867,1.0,0.0,0.0
6446,1.0,1.0,1.0,-0.26176521438875927,0.0,0.0,0.0,-0.2519746502998186,1.0,1.0,0.0
6333,0.0,1.0,0.0,-0.3035014899769767,0.0,0.0,0.0,-0.16781748643037303,1.0,0.0,0.0
2339,0.0,0.0,0.0,-0.3097986715947748,0.0,0.0,0.0,-0.466704282400403,1.0,0.0,0.0
5274,0.0,0.0,0.0,-0.300040160160047,0.0,0.0,0.0,-0.19459059352155744,1.0,0.0,0.0
2549,0.0,1.0,0.0,-0.30224112960185734,0.0,0.0,0.0,-0.19205209425661002,1.0,0.0,0.0
744,0.0,0.0,0.0,-0.2997095129521772,0.0,0.0,0.0,-0.3415035565353801,1.0,0.0,0.0
184,0.0,0.0,0.0,-0.30987708941608016,0.0,1.0,1.06,-0.015444477678257485,1.0,0.0,0.0
655,0.0,0.0,0.0,-0.29120477432150405,0.0,1.0,0.86,-0.22916945298739694,1.0,0.0,0.0
2344,1.0,1.0,0.0,-0.3098046540194349,0.0,0.0,0.0,-0.04019364436224509,1.0,0.0,0.0
5433,0.0,0.0,0.0,-0.30098312819853046,1.0,1.0,8.5,-0.20353508076721047,1.0,0.0,0.0
1706,0.0,0.0,0.0,-0.2734978233825595,0.0,0.0,0.0,0.29436265969972514,1.0,0.0,1.0
4064,0.0,0.0,0.0,-0.30987708941608116,0.0,0.0,0.0,0.005078926650571173,1.0,0.0,0.0
1858,0.0,1.0,0.0,-0.17091685113515565,1.0,0.0,0.0,-0.12790855185452388,1.0,0.0,0.0
2040,0.0,0.0,0.0,-0.30748955493812535,0.0,0.0,0.0,-0.30357689935584936,1.0,0.0,0.0
6542,0.0,1.0,0.0,-0.2937078883378072,0.0,0.0,0.0,-0.14045658074141845,1.0,0.0,0.0
1956,0.0,0.0,0.0,-0.3078353168684341,0.0,0.0,0.0,-0.11653140204200818,1.0,0.0,0.0
3949,0.0,0.0,0.0,-0.24426930216794868,0.0,0.0,0.0,-0.0172784540271433,1.0,0.0,0.0
1496,0.0,0.0,0.0,-0.2905949814964312,0.0,1.0,0.23,-0.240829095427751,1.0,0.0,0.0
5642,0.0,0.0,0.0,-0.27706924292036267,0.0,0.0,0.0,-0.19784942246071258,0.0,0.0,0.0
2164,0.0,0.0,0.0,-0.22340802202322693,1.0,0.0,0.0,-0.09129637546414393,1.0,0.0,0.0
1293,0.0,0.0,0.0,-0.30987707874226045,0.0,1.0,0.38,-0.28288622580912076,1.0,0.0,0.0
1977,0.0,0.0,0.0,-0.3078976889362196,0.0,0.0,0.0,-0.24918032645006938,1.0,0.0,0.0
3405,0.0,0.0,0.0,4.631212475889876,0.0,0.0,0.0,-0.025955817148505308,1.0,0.0,0.0
2162,0.0,0.0,0.0,-0.21925750678836994,1.0,0.0,0.0,-0.007752919980345726,1.0,0.0,0.0
4404,0.0,0.0,0.0,-0.30658286500289167,0.0,0.0,0.0,-0.19920420459763458,1.0,0.0,0.0
2684,1.0,1.0,1.0,-0.2680389076308095,0.0,0.0,0.0,-0.3967488221305989,1.0,0.0,0.0
3392,0.0,0.0,0.0,3.791227249787863,0.0,0.0,0.0,-0.16493129413154622,1.0,0.0,0.0
2599,0.0,0.0,0.0,-0.28233051508950047,0.0,0.0,0.0,0.2903251072549459,1.0,0.0,1.0
2422,0.0,0.0,1.0,-0.30979837330213245,0.0,0.0,0.0,-0.32901539196454166,1.0,0.0,0.0
2634,0.0,0.0,1.0,-0.26826817418663973,0.0,0.0,0.0,-0.21217868941288334,1.0,0.0,0.0
3412,0.0,0.0,0.0,4.631212475889876,0.0,0.0,0.0,-0.04597487639239965,1.0,0.0,0.0
5154,0.0,0.0,1.0,-0.30054228418751383,0.0,0.0,0.0,-0.2842590762984307,1.0,0.0,0.0
3608,0.0,0.0,0.0,4.631212475889876,0.0,0.0,0.0,-0.11044863008098303,1.0,0.0,0.0
4376,0.0,0.0,0.0,-0.30748906082916877,0.0,0.0,0.0,-0.3314162593021123,1.0,0.0,0.0
612,0.0,0.0,1.0,-0.3098769701526532,0.0,0.0,0.0,-0.17250065611240906,1.0,0.0,0.0
3569,0.0,0.0,0.0,4.631212475889876,0.0,0.0,0.0,-0.12818295381132783,1.0,0.0,0.0
1739,0.0,0.0,0.0,-0.2625414513804501,0.0,0.0,0.0,-0.2393342228419316,1.0,0.0,0.0
2046,0.0,0.0,0.0,-0.30643413820697596,0.0,0.0,0.0,-0.258996976339947,1.0,0.0,0.0
5020,0.0,0.0,0.0,-0.3098731365444299,0.0,0.0,0.0,-0.21663219689524751,1.0,0.0,0.0
2450,0.0,0.0,1.0,-0.30979896084824615,0.0,0.0,0.0,-0.20180222505330575,1.0,0.0,0.0
5348,0.0,0.0,0.0,-0.2945873818651984,0.0,0.0,0.0,0.09139103449726406,1.0,0.0,0.0
4861,0.0,0.0,0.0,-0.30987708941608116,0.0,0.0,0.0,-0.07136343776734676,1.0,0.0,0.0
5626,0.0,0.0,0.0,-0.22449506172759423,0.0,0.0,0.0,-0.04993741183036637,1.0,0.0,0.0
4455,0.0,0.0,0.0,-0.2874278419068614,0.0,0.0,0.0,-0.1848699987752954,1.0,0.0,0.0
3774,0.0,0.0,0.0,0.8749961883442873,0.0,0.0,0.0,-0.25790860770740054,1.0,0.0,0.0
2942,0.0,0.0,0.0,-0.23272494050756784,0.0,0.0,0.0,-0.07142178365809215,1.0,0.0,0.0
622,0.0,0.0,1.0,-0.30987697146929083,0.0,0.0,0.0,-0.15968621105911587,1.0,0.0,0.0
5825,0.0,0.0,1.0,-0.272892045801853,0.0,0.0,0.0,-0.30361628098608556,1.0,0.0,0.0
3499,0.0,0.0,0.0,-0.2549193266170091,0.0,0.0,0.0,-0.16562634639165802,1.0,0.0,0.0
4283,0.0,0.0,0.0,-0.29263032784748394,0.0,0.0,0.0,-0.1255237941289521,1.0,0.0,0.0
4638,0.0,0.0,1.0,-0.272940468479593,0.0,0.0,0.0,-0.18361969802923148,1.0,0.0,0.0
5553,0.0,0.0,1.0,-0.3078364194256098,0.0,0.0,0.0,-0.27077821527072093,1.0,0.0,0.0
5210,0.0,0.0,0.0,-0.08858888422510065,0.0,0.0,0.0,-0.23372587958356952,1.0,0.0,0.0
5727,0.0,0.0,0.0,-0.27378243014152115,0.0,0.0,0.0,-0.5160088334356978,1.0,0.0,0.0
4538,0.0,0.0,0.0,-0.13197019496350101,0.0,1.0,0.0,-0.050701025430391185,1.0,0.0,0.0
3179,0.0,0.0,0.0,-0.28087882297521355,0.0,0.0,0.0,-0.21187485416106291,0.0,0.0,0.0
4960,1.0,1.0,0.0,-0.22884322055494566,0.0,0.0,0.0,0.030675418485768963,1.0,0.0,0.0
3229,0.0,0.0,0.0,-0.2771473121354945,0.0,0.0,0.0,-0.026631456474844224,0.0,0.0,0.0
2745,0.0,0.0,0.0,-0.29386301813492455,0.0,0.0,0.0,-0.1351938383628689,1.0,0.0,0.0
882,0.0,0.0,0.0,0.10883084034794557,0.0,1.0,0.0,0.02669846082578749,1.0,0.0,0.0
5821,1.0,1.0,1.0,-0.2732062990982065,0.0,0.0,0.0,-0.6252476427274867,1.0,0.0,0.0
4631,0.0,0.0,1.0,-0.27295430353037586,0.0,0.0,0.0,-0.26554795611925314,0.0,0.0,0.0
4347,0.0,0.0,1.0,-0.3078290077912619,0.0,0.0,0.0,-0.36354564426739283,0.0,0.0,0.0
392,0.0,0.0,1.0,-0.30579574943513843,0.0,0.0,0.0,-0.08763600942052788,0.0,0.0,0.0
6022,0.0,0.0,0.0,-0.10852768962986344,0.0,0.0,0.0,0.19573105774697436,1.0,0.0,1.0
5047,0.0,0.0,0.0,-0.3096821744007647,0.0,1.0,1.7,0.12788136594838986,1.0,1.0,0.0
637,0.0,0.0,1.0,-0.30817747784289556,0.0,0.0,0.0,-0.20069153690992353,1.0,0.0,0.0
1467,0.0,0.0,0.0,4.631212475889876,0.0,0.0,0.0,-0.1879657295862069,1.0,0.0,0.0
1226,0.0,0.0,0.0,-0.2988584596854489,0.0,0.0,0.0,-0.1942891362253091,1.0,0.0,0.0
3725,0.0,0.0,0.0,3.247707397604208,0.0,0.0,0.0,-0.07567495363588535,1.0,0.0,0.0
6585,0.0,0.0,1.0,-0.3098258009063933,0.0,0.0,0.0,-0.14847419904159426,1.0,0.0,0.0
3697,0.0,0.0,0.0,-0.2869978682928884,0.0,0.0,0.0,-0.2697572169222382,1.0,0.0,0.0
1336,0.0,0.0,0.0,-0.3098770794886367,0.0,0.0,0.0,-0.12384826187149917,1.0,0.0,0.0
6287,0.0,0.0,0.0,-0.305724597745398,0.0,0.0,0.0,-0.17960951266357447,1.0,1.0,0.0
4035,0.0,0.0,0.0,-0.2919903451896736,0.0,1.0,0.95,0.2250874872587099,1.0,0.0,1.0
2443,0.0,0.0,1.0,-0.3097996538513546,0.0,0.0,0.0,-0.1491034477924718,1.0,0.0,0.0
5533,0.0,0.0,1.0,-0.3078522309122188,0.0,0.0,0.0,-0.13947830454517532,0.0,0.0,0.0
750,0.0,0.0,0.0,-0.29976228378873465,0.0,0.0,0.0,-0.154228221167389,1.0,0.0,0.0
4398,0.0,0.0,0.0,-0.30667131050611063,0.0,0.0,0.0,-0.21157110318357186,1.0,0.0,0.0
2124,0.0,0.0,0.0,-0.2851716415895514,0.0,0.0,0.0,-0.13174132695097246,1.0,0.0,0.0
2160,1.0,1.0,0.0,-0.23052319099726754,1.0,0.0,0.0,0.3446031609176006,1.0,0.0,1.0
6438,0.0,0.0,1.0,-0.26160068916883195,0.0,0.0,0.0,-0.2719169038632916,1.0,0.0,0.0
4653,0.0,0.0,0.0,-0.2612567680934706,0.0,0.0,0.0,-0.3596174370602258,1.0,0.0,0.0
1892,0.0,0.0,0.0,-0.16164440245690245,0.0,1.0,0.0,-0.12628068146746782,1.0,0.0,0.0
4555,0.0,0.0,0.0,-0.2632233217404623,0.0,0.0,0.0,0.4124588307522287,0.0,0.0,1.0
3022,0.0,0.0,0.0,-0.1257444221112155,0.0,1.0,0.0,-0.0718758241770258,1.0,0.0,0.0
1625,0.0,0.0,0.0,0.27193620689869524,0.0,1.0,0.0,0.004939576344391406,1.0,0.0,0.0
5959,0.0,0.0,0.0,-0.2736816319143889,0.0,0.0,0.0,-0.2577462471295911,1.0,0.0,0.0
5106,0.0,0.0,0.0,-0.2996406341636368,0.0,0.0,0.0,-0.06656749691983081,1.0,0.0,0.0
5738,0.0,0.0,0.0,-0.27359960982760484,0.0,0.0,0.0,-0.231937745020964,1.0,0.0,0.0
324,0.0,0.0,0.0,-0.30001220409894785,0.0,1.0,1.06,3.3036677756300556,1.0,1.0,1.0
1059,1.0,1.0,1.0,-0.22232691162633797,0.0,0.0,0.0,-0.28487657982615283,1.0,0.0,0.0
671,0.0,0.0,0.0,-0.29129095423732515,0.0,0.0,0.0,-0.1792024039382842,1.0,0.0,0.0
4227,0.0,0.0,1.0,-0.29873799536085605,0.0,0.0,0.0,-0.31318434543242085,1.0,0.0,0.0
6363,0.0,0.0,0.0,-0.2692931915490918,0.0,0.0,0.0,-0.2393342228419316,1.0,0.0,0.0
378,0.0,0.0,1.0,-0.30556450644348215,0.0,0.0,0.0,-0.18841833152863344,0.0,0.0,0.0
4246,1.0,1.0,1.0,-0.2988231977711014,0.0,0.0,0.0,-0.2393342228419316,1.0,0.0,0.0
1283,0.0,0.0,0.0,-0.2983643507289183,0.0,0.0,0.0,-0.19768632433246897,1.0,0.0,0.0
6549,0.0,0.0,0.0,-0.2930971492523021,0.0,0.0,0.0,-0.17871981356428454,1.0,0.0,0.0
50,0.0,0.0,0.0,-0.27063001499885597,0.0,0.0,0.0,-0.03980405297598275,1.0,0.0,0.0
4200,0.0,0.0,0.0,-0.29897297463963785,0.0,0.0,0.0,-0.25048989047956466,1.0,0.0,0.0
3616,0.0,0.0,0.0,4.631212475889876,0.0,0.0,0.0,-0.2002248235974164,1.0,0.0,0.0
1530,0.0,0.0,0.0,-0.13436958805641358,0.0,0.0,0.0,-0.015911793936675214,1.0,0.0,0.0
5796,0.0,1.0,1.0,-0.2729305863004624,0.0,0.0,0.0,-0.18021578737377958,1.0,0.0,0.0
6296,0.0,0.0,0.0,-0.3063511279022788,0.0,0.0,0.0,-0.173327169304373,1.0,0.0,0.0
1586,0.0,0.0,0.0,-0.25419101001508304,0.0,1.0,0.0,-0.057108804224981546,1.0,0.0,0.0
4326,0.0,0.0,0.0,-0.30209227972209135,0.0,0.0,0.0,-0.18361106824552467,1.0,0.0,0.0
2520,0.0,0.0,0.0,-0.299723087348823,0.0,0.0,0.0,0.007870201512054276,1.0,0.0,0.0
1620,0.0,0.0,0.0,-0.22409977456236976,0.0,1.0,0.0,0.5257240515613291,1.0,1.0,1.0
2352,0.0,0.0,0.0,-0.30979177922690276,0.0,0.0,0.0,-0.5806079372369064,1.0,1.0,0.0
1649,0.0,0.0,0.0,4.631212475889876,0.0,0.0,0.0,-0.12246006562731963,1.0,0.0,0.0
4238,0.0,0.0,1.0,-0.2986662459627548,0.0,0.0,0.0,-0.2009579466440039,1.0,0.0,0.0
5118,0.0,0.0,0.0,-0.3006641314561943,0.0,0.0,0.0,-0.3577026141746087,1.0,0.0,0.0
2626,0.0,0.0,1.0,-0.2689401623675213,0.0,0.0,0.0,-0.01002082944108023,1.0,0.0,0.0
848,0.0,0.0,0.0,-0.30086849492061535,0.0,0.0,0.0,-0.21535262816007053,1.0,0.0,0.0
121,0.0,0.0,0.0,-0.3098770891319685,0.0,0.0,0.0,-0.21827482957042504,0.0,0.0,0.0
6409,0.0,0.0,0.0,-0.2619983145584653,0.0,0.0,0.0,-0.25550678100276036,1.0,0.0,0.0
2823,0.0,0.0,0.0,-0.013411715497723768,0.0,1.0,0.32,-0.17007719618154324,1.0,0.0,0.0
2910,0.0,0.0,0.0,-0.2999949102953514,0.0,0.0,0.0,-0.21196844956024036,1.0,0.0,0.0
4464,0.0,0.0,0.0,-0.29618417112508505,0.0,0.0,0.0,-0.19566378020267344,1.0,0.0,0.0
600,0.0,0.0,0.0,-0.30987696488610283,0.0,0.0,0.0,-0.27779050620729184,1.0,0.0,0.0
3178,0.0,0.0,0.0,-0.2816012102696613,0.0,0.0,0.0,-0.1998976718695258,0.0,0.0,0.0
236,0.0,0.0,1.0,-0.30987708941607883,0.0,0.0,0.0,-0.2592333189634928,1.0,0.0,0.0
2375,0.0,0.0,0.0,-0.30979971260596595,0.0,0.0,0.0,-0.33761139144229646,1.0,0.0,0.0
771,0.0,0.0,1.0,-0.29954764285801777,0.0,0.0,0.0,-0.40165718670994993,1.0,0.0,0.0
5509,0.0,0.0,0.0,-0.29276609625142663,0.0,0.0,0.0,-0.21151392195454027,1.0,0.0,0.0
3915,0.0,0.0,0.0,-0.27940539006683934,0.0,0.0,0.0,-0.2038365095434798,1.0,0.0,0.0
1365,0.0,0.0,0.0,-0.30987706082594874,0.0,0.0,0.0,-0.2681398882597747,1.0,0.0,0.0
6130,0.0,0.0,0.0,-0.2978139133513432,0.0,0.0,0.0,-0.16838007265584012,1.0,0.0,0.0
4884,0.0,0.0,0.0,-0.30987708941608116,0.0,1.0,0.16,0.9813124359004707,1.0,1.0,1.0
2266,0.0,0.0,0.0,-0.3090568612185416,0.0,0.0,0.0,0.15509073278035296,1.0,0.0,0.0
6167,0.0,0.0,1.0,-0.3078443251689143,0.0,0.0,0.0,-0.2591786511170052,1.0,0.0,0.0
2121,0.0,0.0,0.0,-0.2851716415895514,0.0,0.0,0.0,0.10187384760840354,1.0,0.0,0.0
2791,0.0,0.0,1.0,0.45476047368666783,0.0,0.0,0.0,-0.27303880854893753,1.0,0.0,0.0
1862,0.0,0.0,0.0,-0.1450976817206059,1.0,0.0,0.0,-0.07994536249080178,1.0,0.0,0.0
440,0.0,0.0,1.0,-0.30592421776383644,0.0,0.0,0.0,-0.27793471740738174,1.0,0.0,0.0
2849,0.0,0.0,0.0,1.0613740867476278,0.0,0.0,0.0,0.23767661870871754,1.0,1.0,1.0
4419,0.0,0.0,0.0,-0.3063219754738435,0.0,0.0,0.0,-0.1548864081848785,1.0,0.0,0.0
3292,0.0,0.0,0.0,0.13294335742663868,0.0,0.0,0.0,-0.04333318610042184,1.0,0.0,0.0
